time;Va;Vb;Vc;ia;ib;ic;id;iq;Te;theta_r;omega_r;iq_ref;duty_a;duty_b;duty_c
0.000000;0.000000;6.000000;-6.000000;0.000000;0.001200;-0.001200;0.000000;0.000000;0.001767;0.000000;0.000005;4.189314;0.500000;1.000000;0.000000
0.000010;0.000000;6.000000;-6.000000;0.000000;0.002400;-0.002400;0.000000;0.001386;0.003533;0.000000;0.000015;4.189828;0.500000;1.000000;0.000000
0.000020;0.000000;6.000000;-6.000000;0.000000;0.003599;-0.003599;0.000000;0.002771;0.005298;0.000000;0.000029;4.190332;0.500000;1.000000;0.000000
0.000030;0.000000;6.000000;-6.000000;0.000000;0.004798;-0.004798;0.000000;0.004156;0.007064;0.000000;0.000049;4.190826;0.500000;1.000000;0.000000
0.000040;0.000000;6.000000;-6.000000;0.000000;0.005996;-0.005996;0.000000;0.005540;0.008828;0.000000;0.000074;4.191310;0.500000;1.000000;0.000000
0.000050;0.000000;6.000000;-6.000000;0.000000;0.007195;-0.007195;0.000000;0.006924;0.010592;0.000000;0.000103;4.191785;0.500000;1.000000;0.000000
0.000060;0.000000;6.000000;-6.000000;0.000000;0.008392;-0.008392;0.000000;0.008307;0.012355;0.000000;0.000137;4.192250;0.500000;1.000000;0.000000
0.000070;-0.000000;6.000000;-6.000000;-0.000000;0.009590;-0.009590;0.000000;0.009691;0.014118;0.000000;0.000176;4.192704;0.500000;1.000000;0.000000
0.000080;-0.000000;6.000000;-6.000000;-0.000000;0.010787;-0.010787;0.000000;0.011073;0.015881;0.000000;0.000221;4.193150;0.500000;1.000000;0.000000
0.000090;-0.000000;6.000000;-6.000000;-0.000000;0.011983;-0.011983;0.000000;0.012455;0.017642;0.000000;0.000270;4.193585;0.500000;1.000000;0.000000
0.000100;-0.000000;6.000000;-6.000000;-0.000000;0.013180;-0.013180;0.000000;0.013837;0.019404;0.000000;0.000323;4.194011;0.500000;1.000000;0.000000
0.000110;-0.000001;6.000000;-6.000000;-0.000000;0.014375;-0.014375;0.000000;0.015218;0.021164;0.000000;0.000382;4.194426;0.500000;1.000000;0.000000
0.000120;-0.000001;6.000000;-6.000000;-0.000000;0.015571;-0.015571;0.000000;0.016599;0.022924;0.000000;0.000446;4.194832;0.500000;1.000000;0.000000
0.000130;-0.000001;6.000000;-6.000000;-0.000000;0.016766;-0.016766;0.000000;0.017980;0.024684;0.000000;0.000514;4.195228;0.500000;1.000000;0.000000
0.000140;-0.000001;6.000000;-6.000000;-0.000000;0.017961;-0.017961;0.000000;0.019360;0.026442;0.000000;0.000588;4.195615;0.500000;1.000000;0.000000
0.000150;-0.000002;6.000000;-6.000000;-0.000000;0.019155;-0.019155;0.000000;0.020739;0.028201;0.000000;0.000666;4.195991;0.500000;1.000000;0.000000
0.000160;-0.000001;6.000001;-5.999999;-0.000000;0.020349;-0.020349;0.000000;0.022118;0.029958;0.000000;0.000749;4.196358;0.500000;1.000000;0.000000
0.000170;-0.000002;6.000001;-5.999999;-0.000000;0.021542;-0.021542;0.000000;0.023497;0.031715;0.000000;0.000837;4.196715;0.500000;1.000000;0.000000
0.000180;-0.000002;6.000001;-5.999999;-0.000000;0.022735;-0.022735;0.000000;0.024875;0.033472;0.000000;0.000930;4.197063;0.500000;1.000000;0.000000
0.000190;-0.000003;6.000001;-5.999999;-0.000000;0.023928;-0.023928;0.000000;0.026252;0.035228;0.000000;0.001028;4.197400;0.500000;1.000000;0.000000
0.000200;-0.000004;6.000002;-5.999998;-0.000000;0.025120;-0.025120;0.000000;0.027630;0.036983;0.000000;0.001131;4.197728;0.500000;1.000000;0.000000
0.000210;-0.000004;6.000002;-5.999998;-0.000000;0.026312;-0.026312;0.000000;0.029006;0.038738;0.000000;0.001238;4.198046;0.499999;1.000000;0.000000
0.000220;-0.000005;6.000002;-5.999998;-0.000000;0.027503;-0.027503;0.000000;0.030382;0.040492;0.000000;0.001351;4.198354;0.499999;1.000000;0.000000
0.000230;-0.000006;6.000002;-5.999998;-0.000000;0.028694;-0.028694;0.000000;0.031758;0.042245;0.000000;0.001468;4.198652;0.499999;1.000000;0.000000
0.000240;-0.000006;6.000003;-5.999997;-0.000000;0.029885;-0.029885;0.000000;0.033133;0.043998;0.000000;0.001590;4.198941;0.499999;1.000000;0.000000
0.000250;-0.000007;6.000004;-5.999996;-0.000000;0.031075;-0.031075;0.000000;0.034508;0.045750;0.000000;0.001717;4.199220;0.499999;1.000000;0.000000
0.000260;-0.000008;6.000004;-5.999996;-0.000000;0.032265;-0.032265;0.000000;0.035882;0.047501;0.000000;0.001849;4.199489;0.499999;1.000000;0.000000
0.000270;-0.000009;6.000004;-5.999996;-0.000000;0.033454;-0.033454;0.000000;0.037256;0.049252;0.000000;0.001986;4.199748;0.499999;1.000000;0.000000
0.000280;-0.000010;6.000005;-5.999995;-0.000000;0.034643;-0.034643;0.000000;0.038629;0.051002;0.000000;0.002128;4.199998;0.499999;1.000000;0.000000
0.000290;-0.000011;6.000005;-5.999995;-0.000000;0.035831;-0.035831;0.000000;0.040002;0.052752;0.000000;0.002274;4.200238;0.499999;1.000000;0.000000
0.000300;-0.000012;6.000006;-5.999994;-0.000000;0.037019;-0.037019;0.000000;0.041374;0.054501;0.000000;0.002425;4.200468;0.499999;1.000000;0.000000
0.000310;-0.000013;6.000006;-5.999994;-0.000000;0.038206;-0.038206;0.000000;0.042746;0.056249;0.000000;0.002582;4.200688;0.499998;1.000000;0.000000
0.000320;-0.000014;6.000008;-5.999992;-0.000000;0.039393;-0.039393;0.000000;0.044117;0.057997;0.000000;0.002743;4.200899;0.499998;1.000000;0.000000
0.000330;-0.000016;6.000008;-5.999992;-0.000000;0.040580;-0.040580;0.000000;0.045487;0.059743;0.000000;0.002908;4.201100;0.499998;1.000000;0.000000
0.000340;-0.000017;6.000009;-5.999991;-0.000000;0.041766;-0.041766;0.000000;0.046858;0.061490;0.000000;0.003079;4.201291;0.499998;1.000000;0.000000
0.000350;-0.000019;6.000010;-5.999990;-0.000000;0.042952;-0.042952;0.000000;0.048227;0.063235;0.000000;0.003255;4.201472;0.499998;1.000000;0.000000
0.000360;-0.000021;6.000010;-5.999990;-0.000000;0.044137;-0.044137;0.000000;0.049596;0.064980;0.000000;0.003435;4.201644;0.499997;1.000000;0.000000
0.000370;-0.000022;6.000011;-5.999989;-0.000000;0.045322;-0.045322;0.000000;0.050965;0.066724;0.000000;0.003620;4.201806;0.499997;1.000000;0.000000
0.000380;-0.000024;6.000011;-5.999989;-0.000000;0.046506;-0.046506;0.000000;0.052333;0.068468;0.000001;0.003811;4.201958;0.499997;1.000000;0.000000
0.000390;-0.000025;6.000013;-5.999987;-0.000000;0.047690;-0.047690;0.000000;0.053700;0.070211;0.000001;0.004005;4.202100;0.499997;1.000000;0.000000
0.000400;-0.000027;6.000014;-5.999986;-0.000000;0.048873;-0.048873;0.000000;0.055067;0.071953;0.000001;0.004205;4.202233;0.499997;1.000000;0.000000
0.000410;-0.000030;6.000015;-5.999985;-0.000000;0.050056;-0.050056;0.000000;0.056434;0.073694;0.000001;0.004410;4.202356;0.499996;1.000000;0.000000
0.000420;-0.000032;6.000016;-5.999984;-0.000000;0.051238;-0.051238;0.000000;0.057800;0.075435;0.000001;0.004619;4.202469;0.499996;1.000000;0.000000
0.000430;-0.000034;6.000017;-5.999983;-0.000000;0.052420;-0.052420;0.000000;0.059165;0.077175;0.000001;0.004834;4.202573;0.499996;1.000000;0.000000
0.000440;-0.000036;6.000019;-5.999981;-0.000000;0.053602;-0.053602;0.000000;0.060530;0.078915;0.000001;0.005053;4.202667;0.499995;1.000000;0.000000
0.000450;-0.000040;6.000020;-5.999980;-0.000000;0.054783;-0.054782;0.000000;0.061894;0.080653;0.000001;0.005277;4.202751;0.499995;1.000000;0.000000
0.000460;-0.000041;6.000021;-5.999979;-0.000000;0.055963;-0.055963;0.000000;0.063257;0.082391;0.000001;0.005505;4.202825;0.499995;1.000000;0.000000
0.000470;-0.000044;6.000022;-5.999978;-0.000000;0.057143;-0.057143;0.000000;0.064620;0.084128;0.000001;0.005739;4.202890;0.499994;1.000000;0.000000
0.000480;-0.000048;6.000023;-5.999977;-0.000000;0.058322;-0.058322;0.000000;0.065983;0.085865;0.000001;0.005977;4.202945;0.499994;1.000000;0.000000
0.000490;-0.000050;6.000025;-5.999975;-0.000000;0.059501;-0.059501;0.000000;0.067345;0.087601;0.000001;0.006221;4.202990;0.499994;1.000000;0.000000
0.000500;-0.000053;6.000027;-5.999973;-0.000000;0.060680;-0.060680;0.000000;0.068706;0.089336;0.000001;0.006469;4.203026;0.499993;1.000000;0.000000
0.000510;-0.000057;6.000029;-5.999971;-0.000000;0.061858;-0.061858;0.000000;0.070067;0.091070;0.000001;0.006722;4.203052;0.499993;1.000000;0.000000
0.000520;-0.000060;6.000031;-5.999969;-0.000000;0.063035;-0.063035;0.000000;0.071427;0.092803;0.000001;0.006979;4.203068;0.499992;1.000000;0.000000
0.000530;-0.000063;6.000032;-5.999968;-0.000000;0.064212;-0.064212;0.000000;0.072787;0.094536;0.000001;0.007242;4.203074;0.499992;1.000000;0.000000
0.000540;-0.000067;6.000034;-5.999966;-0.000000;0.065389;-0.065389;0.000000;0.074146;0.096268;0.000001;0.007509;4.203071;0.499992;1.000000;0.000000
0.000550;-0.000071;6.000036;-5.999964;-0.000000;0.066565;-0.066565;0.000000;0.075504;0.098000;0.000002;0.007781;4.203058;0.499991;1.000000;0.000000
0.000560;-0.000074;6.000038;-5.999962;-0.000000;0.067740;-0.067740;0.000000;0.076862;0.099730;0.000002;0.008058;4.203036;0.499991;1.000000;0.000000
0.000570;-0.000079;6.000040;-5.999960;-0.000000;0.068915;-0.068915;0.000000;0.078220;0.101460;0.000002;0.008340;4.203003;0.499990;1.000000;0.000000
0.000580;-0.000083;6.000042;-5.999958;-0.000000;0.070090;-0.070089;0.000000;0.079576;0.103189;0.000002;0.008626;4.202962;0.499990;1.000000;0.000000
0.000590;-0.000087;6.000044;-5.999956;-0.000000;0.071264;-0.071263;0.000000;0.080932;0.104917;0.000002;0.008917;4.202910;0.499989;1.000000;0.000000
0.000600;-0.000092;6.000046;-5.999954;-0.000000;0.072437;-0.072437;0.000000;0.082288;0.106645;0.000002;0.009214;4.202849;0.499989;1.000000;0.000000
0.000610;-0.000097;6.000048;-5.999952;-0.000000;0.073610;-0.073610;0.000000;0.083643;0.108371;0.000002;0.009514;4.202778;0.499988;1.000000;0.000000
0.000620;-0.000101;6.000051;-5.999949;-0.000000;0.074782;-0.074782;0.000000;0.084997;0.110097;0.000002;0.009820;4.202697;0.499987;1.000000;0.000000
0.000630;-0.000106;6.000053;-5.999947;-0.000000;0.075954;-0.075954;0.000000;0.086351;0.111822;0.000002;0.010131;4.202607;0.499987;1.000000;0.000000
0.000640;-0.000112;6.000056;-5.999944;-0.000000;0.077125;-0.077125;0.000000;0.087704;0.113547;0.000002;0.010446;4.202507;0.499986;1.000000;0.000000
0.000650;-0.000116;6.000059;-5.999941;-0.000000;0.078296;-0.078296;0.000000;0.089056;0.115270;0.000002;0.010766;4.202398;0.499985;1.000000;0.000000
0.000660;-0.000123;6.000061;-5.999939;-0.000000;0.079466;-0.079466;0.000000;0.090408;0.116993;0.000003;0.011091;4.202279;0.499985;1.000000;0.000000
0.000670;-0.000128;6.000063;-5.999937;-0.000000;0.080636;-0.080635;0.000001;0.091759;0.118715;0.000003;0.011420;4.202150;0.499984;1.000000;0.000000
0.000680;-0.000134;6.000067;-5.999933;-0.000000;0.081805;-0.081804;0.000001;0.093110;0.120436;0.000003;0.011755;4.202011;0.499983;1.000000;0.000000
0.000690;-0.000139;6.000070;-5.999930;-0.000000;0.082973;-0.082973;0.000001;0.094460;0.122157;0.000003;0.012094;4.201863;0.499983;1.000000;0.000000
0.000700;-0.000146;6.000072;-5.999928;-0.000001;0.084141;-0.084141;0.000001;0.095809;0.123876;0.000003;0.012438;4.201705;0.499982;1.000000;0.000000
0.000710;-0.000152;6.000076;-5.999924;-0.000001;0.085309;-0.085308;0.000001;0.097158;0.125595;0.000003;0.012787;4.201538;0.499981;1.000000;0.000000
0.000720;-0.000158;6.000080;-5.999920;-0.000001;0.086476;-0.086475;0.000001;0.098506;0.127313;0.000003;0.013140;4.201361;0.499980;1.000000;0.000000
0.000730;-0.000165;6.000082;-5.999918;-0.000001;0.087642;-0.087641;0.000001;0.099853;0.129030;0.000003;0.013498;4.201174;0.499979;1.000000;0.000000
0.000740;-0.000172;6.000086;-5.999914;-0.000001;0.088808;-0.088807;0.000001;0.101200;0.130746;0.000004;0.013861;4.200978;0.499978;1.000000;0.000000
0.000750;-0.000179;6.000090;-5.999910;-0.000001;0.089973;-0.089972;0.000001;0.102546;0.132462;0.000004;0.014229;4.200772;0.499978;1.000000;0.000000
0.000760;-0.000186;6.000093;-5.999907;-0.000001;0.091138;-0.091137;0.000001;0.103892;0.134176;0.000004;0.014602;4.200557;0.499977;1.000000;0.000000
0.000770;-0.000194;6.000097;-5.999903;-0.000001;0.092302;-0.092301;0.000001;0.105236;0.135890;0.000004;0.014979;4.200332;0.499976;1.000000;0.000000
0.000780;-0.000202;6.000101;-5.999899;-0.000001;0.093465;-0.093464;0.000001;0.106580;0.137603;0.000004;0.015361;4.200097;0.499975;1.000000;0.000000
0.000790;-0.000209;6.000105;-5.999895;-0.000001;0.094628;-0.094627;0.000001;0.107924;0.139315;0.000004;0.015748;4.199853;0.499974;1.000000;0.000000
0.000800;-0.000217;6.000109;-5.999891;-0.000001;0.095791;-0.095790;0.000001;0.109267;0.141026;0.000004;0.016139;4.199599;0.499973;1.000000;0.000000
0.000810;-0.000226;6.000113;-5.999887;-0.000001;0.096952;-0.096951;0.000001;0.110609;0.142737;0.000005;0.016536;4.199335;0.499972;1.000000;0.000000
0.000820;-0.000235;6.000117;-5.999883;-0.000001;0.098114;-0.098113;0.000001;0.111950;0.144446;0.000005;0.016937;4.199062;0.499971;1.000000;0.000000
0.000830;-0.000243;6.000122;-5.999878;-0.000001;0.099274;-0.099273;0.000001;0.113291;0.146155;0.000005;0.017342;4.198779;0.499970;1.000000;0.000000
0.000840;-0.000252;6.000126;-5.999874;-0.000001;0.100434;-0.100433;0.000001;0.114631;0.147863;0.000005;0.017753;4.198487;0.499969;1.000000;0.000000
0.000850;-0.000261;6.000130;-5.999870;-0.000001;0.101594;-0.101593;0.000001;0.115971;0.149570;0.000005;0.018168;4.198185;0.499967;1.000000;0.000000
0.000860;-0.000270;6.000135;-5.999865;-0.000001;0.102753;-0.102751;0.000001;0.117310;0.151276;0.000006;0.018588;4.197874;0.499966;1.000000;0.000000
0.000870;-0.000280;6.000140;-5.999860;-0.000001;0.103911;-0.103910;0.000001;0.118648;0.152981;0.000006;0.019013;4.197553;0.499965;1.000000;0.000000
0.000880;-0.000289;6.000145;-5.999855;-0.000001;0.105068;-0.105067;0.000002;0.119985;0.154685;0.000006;0.019442;4.197222;0.499964;1.000000;0.000000
0.000890;-0.000299;6.000150;-5.999850;-0.000001;0.106225;-0.106224;0.000002;0.121322;0.156389;0.000006;0.019876;4.196882;0.499963;1.000000;0.000000
0.000900;-0.000309;6.000155;-5.999845;-0.000001;0.107382;-0.107381;0.000002;0.122658;0.158091;0.000006;0.020315;4.196532;0.499961;1.000000;0.000000
0.000910;-0.000320;6.000160;-5.999840;-0.000001;0.108538;-0.108536;0.000002;0.123993;0.159793;0.000007;0.020759;4.196173;0.499960;1.000000;0.000000
0.000920;-0.000331;6.000165;-5.999835;-0.000002;0.109693;-0.109692;0.000002;0.125328;0.161494;0.000007;0.021207;4.195804;0.499959;1.000000;0.000000
0.000930;-0.000342;6.000171;-5.999829;-0.000002;0.110848;-0.110846;0.000002;0.126662;0.163194;0.000007;0.021661;4.195425;0.499957;1.000000;0.000000
0.000940;-0.000353;6.000177;-5.999823;-0.000002;0.112002;-0.112000;0.000002;0.127995;0.164893;0.000007;0.022118;4.195037;0.499956;1.000000;0.000000
0.000950;-0.000364;6.000183;-5.999817;-0.000002;0.113155;-0.113153;0.000002;0.129327;0.166591;0.000007;0.022581;4.194640;0.499954;1.000000;0.000000
0.000960;-0.000376;6.000188;-5.999812;-0.000002;0.114308;-0.114306;0.000002;0.130659;0.168288;0.000008;0.023048;4.194233;0.499953;1.000000;0.000000
0.000970;-0.000388;6.000195;-5.999805;-0.000002;0.115460;-0.115458;0.000002;0.131990;0.169984;0.000008;0.023520;4.193816;0.499951;1.000000;0.000000
0.000980;-0.000401;6.000200;-5.999800;-0.000002;0.116612;-0.116610;0.000002;0.133321;0.171679;0.000008;0.023997;4.193390;0.499950;1.000000;0.000000
0.000990;-0.000413;6.000206;-5.999794;-0.000002;0.117763;-0.117760;0.000002;0.134650;0.173374;0.000008;0.024478;4.192954;0.499948;1.000000;0.000000
0.001000;-0.000425;6.000213;-5.999787;-0.000002;0.118913;-0.118911;0.000002;0.135979;0.175067;0.000009;0.024964;4.192509;0.499947;1.000000;0.000000
0.001010;-0.000439;6.000219;-5.999781;-0.000002;0.120063;-0.120060;0.000003;0.137308;0.176760;0.000009;0.025455;4.192054;0.499945;1.000000;0.000000
0.001020;-0.000452;6.000226;-5.999774;-0.000002;0.121212;-0.121209;0.000003;0.138635;0.178451;0.000009;0.025950;4.191590;0.499944;1.000000;0.000000
0.001030;-0.000465;6.000233;-5.999767;-0.000002;0.122360;-0.122358;0.000003;0.139962;0.180142;0.000009;0.026450;4.191116;0.499942;1.000000;0.000000
0.001040;-0.000479;6.000240;-5.999760;-0.000003;0.123508;-0.123505;0.000003;0.141288;0.181832;0.000010;0.026955;4.190633;0.499940;1.000000;0.000000
0.001050;-0.000494;6.000247;-5.999753;-0.000003;0.124655;-0.124652;0.000003;0.142613;0.183520;0.000010;0.027465;4.190140;0.499938;1.000000;0.000000
0.001060;-0.000507;6.000254;-5.999746;-0.000003;0.125801;-0.125799;0.000003;0.143938;0.185208;0.000010;0.027979;4.189638;0.499937;1.000000;0.000000
0.001070;-0.000522;6.000261;-5.999739;-0.000003;0.126947;-0.126944;0.000003;0.145261;0.186895;0.000010;0.028498;4.189126;0.499935;1.000000;0.000000
0.001080;-0.000537;6.000268;-5.999732;-0.000003;0.128092;-0.128089;0.000003;0.146584;0.188581;0.000011;0.029021;4.188605;0.499933;1.000000;0.000000
0.001090;-0.000552;6.000276;-5.999724;-0.000003;0.129237;-0.129234;0.000003;0.147907;0.190266;0.000011;0.029549;4.188074;0.499931;1.000000;0.000000
0.001100;-0.000568;6.000284;-5.999716;-0.000003;0.130381;-0.130378;0.000004;0.149228;0.191950;0.000011;0.030082;4.187534;0.499929;1.000000;0.000000
0.001110;-0.000583;6.000292;-5.999708;-0.000003;0.131524;-0.131521;0.000004;0.150549;0.193633;0.000012;0.030620;4.186984;0.499927;1.000000;0.000000
0.001120;-0.000599;6.000299;-5.999701;-0.000003;0.132667;-0.132663;0.000004;0.151869;0.195315;0.000012;0.031162;4.186425;0.499925;1.000000;0.000000
0.001130;-0.000616;6.000308;-5.999692;-0.000003;0.133808;-0.133805;0.000004;0.153188;0.196996;0.000012;0.031709;4.185856;0.499923;1.000000;0.000000
0.001140;-0.000632;6.000316;-5.999684;-0.000004;0.134950;-0.134946;0.000004;0.154507;0.198676;0.000013;0.032261;4.185278;0.499921;1.000000;0.000000
0.001150;-0.000649;6.000324;-5.999676;-0.000004;0.136090;-0.136087;0.000004;0.155824;0.200355;0.000013;0.032817;4.184691;0.499919;1.000000;0.000000
0.001160;-0.000666;6.000333;-5.999667;-0.000004;0.137230;-0.137226;0.000004;0.157141;0.202033;0.000013;0.033378;4.184094;0.499917;1.000000;0.000000
0.001170;-0.000683;6.000342;-5.999658;-0.000004;0.138369;-0.138365;0.000005;0.158458;0.203711;0.000014;0.033943;4.183487;0.499915;1.000000;0.000000
0.001180;-0.000701;6.000351;-5.999649;-0.000004;0.139508;-0.139504;0.000005;0.159773;0.205387;0.000014;0.034514;4.182871;0.499912;1.000000;0.000000
0.001190;-0.000720;6.000360;-5.999640;-0.000004;0.140646;-0.140642;0.000005;0.161088;0.207062;0.000014;0.035088;4.182246;0.499910;1.000000;0.000000
0.001200;-0.000739;6.000369;-5.999631;-0.000004;0.141783;-0.141779;0.000005;0.162401;0.208736;0.000015;0.035668;4.181611;0.499908;1.000000;0.000000
0.001210;-0.000757;6.000378;-5.999622;-0.000005;0.142920;-0.142915;0.000005;0.163714;0.210409;0.000015;0.036252;4.180966;0.499905;1.000000;0.000000
0.001220;-0.000776;6.000388;-5.999612;-0.000005;0.144056;-0.144051;0.000005;0.165027;0.212081;0.000015;0.036841;4.180313;0.499903;1.000000;0.000000
0.001230;-0.000795;6.000398;-5.999602;-0.000005;0.145191;-0.145186;0.000006;0.166338;0.213752;0.000016;0.037434;4.179649;0.499901;1.000000;0.000000
0.001240;-0.000815;6.000408;-5.999592;-0.000005;0.146325;-0.146320;0.000006;0.167649;0.215423;0.000016;0.038032;4.178977;0.499898;1.000000;0.000000
0.001250;-0.000835;6.000418;-5.999582;-0.000005;0.147459;-0.147454;0.000006;0.168959;0.217092;0.000017;0.038635;4.178295;0.499896;1.000000;0.000000
0.001260;-0.000856;6.000428;-5.999572;-0.000005;0.148592;-0.148587;0.000006;0.170268;0.218760;0.000017;0.039242;4.177603;0.499893;1.000000;0.000000
0.001270;-0.000876;6.000438;-5.999562;-0.000006;0.149724;-0.149719;0.000006;0.171576;0.220427;0.000017;0.039854;4.176902;0.499890;1.000000;0.000000
0.001280;-0.000898;6.000449;-5.999551;-0.000006;0.150856;-0.150850;0.000006;0.172884;0.222093;0.000018;0.040471;4.176192;0.499888;1.000000;0.000000
0.001290;-0.000919;6.000460;-5.999540;-0.000006;0.151987;-0.151981;0.000007;0.174190;0.223758;0.000018;0.041092;4.175473;0.499885;1.000000;0.000000
0.001300;-0.000940;6.000471;-5.999529;-0.000006;0.153117;-0.153111;0.000007;0.175496;0.225422;0.000019;0.041718;4.174743;0.499882;1.000000;0.000000
0.001310;-0.000963;6.000481;-5.999519;-0.000006;0.154247;-0.154241;0.000007;0.176801;0.227085;0.000019;0.042348;4.174005;0.499880;1.000000;0.000000
0.001320;-0.000985;6.000492;-5.999508;-0.000006;0.155376;-0.155369;0.000007;0.178106;0.228746;0.000019;0.042983;4.173257;0.499877;1.000000;0.000000
0.001330;-0.001008;6.000504;-5.999496;-0.000007;0.156504;-0.156497;0.000007;0.179409;0.230407;0.000020;0.043623;4.172500;0.499874;1.000000;0.000000
0.001340;-0.001031;6.000515;-5.999485;-0.000007;0.157632;-0.157625;0.000008;0.180712;0.232067;0.000020;0.044267;4.171733;0.499871;1.000000;0.000000
0.001350;-0.001055;6.000527;-5.999473;-0.000007;0.158758;-0.158751;0.000008;0.182013;0.233726;0.000021;0.044916;4.170957;0.499868;1.000000;0.000000
0.001360;-0.001078;6.000539;-5.999461;-0.000007;0.159884;-0.159877;0.000008;0.183314;0.235383;0.000021;0.045570;4.170172;0.499865;1.000000;0.000000
0.001370;-0.001103;6.000551;-5.999449;-0.000008;0.161010;-0.161002;0.000008;0.184614;0.237040;0.000022;0.046228;4.169377;0.499862;1.000000;0.000000
0.001380;-0.001128;6.000563;-5.999437;-0.000008;0.162134;-0.162126;0.000009;0.185914;0.238695;0.000022;0.046890;4.168573;0.499859;1.000000;0.000000
0.001390;-0.001153;6.000576;-5.999424;-0.000008;0.163258;-0.163250;0.000009;0.187212;0.240350;0.000023;0.047558;4.167760;0.499856;1.000000;0.000000
0.001400;-0.001177;6.000589;-5.999411;-0.000008;0.164381;-0.164373;0.000009;0.188510;0.242003;0.000023;0.048229;4.166937;0.499853;1.000000;0.000000
0.001410;-0.001204;6.000601;-5.999399;-0.000008;0.165504;-0.165495;0.000009;0.189806;0.243655;0.000024;0.048906;4.166105;0.499850;1.000000;0.000000
0.001420;-0.001230;6.000615;-5.999385;-0.000009;0.166625;-0.166617;0.000010;0.191102;0.245307;0.000024;0.049587;4.165263;0.499846;1.000000;0.000000
0.001430;-0.001256;6.000628;-5.999372;-0.000009;0.167746;-0.167737;0.000010;0.192397;0.246957;0.000025;0.050272;4.164412;0.499843;1.000000;0.000000
0.001440;-0.001283;6.000641;-5.999359;-0.000009;0.168866;-0.168857;0.000010;0.193692;0.248606;0.000025;0.050963;4.163552;0.499840;1.000000;0.000000
0.001450;-0.001310;6.000655;-5.999345;-0.000009;0.169986;-0.169976;0.000010;0.194985;0.250254;0.000026;0.051657;4.162683;0.499836;1.000000;0.000000
0.001460;-0.001337;6.000669;-5.999331;-0.000010;0.171105;-0.171095;0.000011;0.196277;0.251900;0.000026;0.052357;4.161804;0.499833;1.000000;0.000000
0.001470;-0.001365;6.000683;-5.999317;-0.000010;0.172223;-0.172213;0.000011;0.197569;0.253546;0.000027;0.053061;4.160916;0.499829;1.000000;0.000000
0.001480;-0.001394;6.000697;-5.999303;-0.000010;0.173340;-0.173330;0.000011;0.198860;0.255191;0.000027;0.053769;4.160018;0.499826;1.000000;0.000000
0.001490;-0.001422;6.000711;-5.999289;-0.000010;0.174456;-0.174446;0.000012;0.200150;0.256834;0.000028;0.054482;4.159112;0.499822;1.000000;0.000000
0.001500;-0.001451;6.000726;-5.999274;-0.000011;0.175572;-0.175561;0.000012;0.201439;0.258477;0.000028;0.055200;4.158196;0.499819;1.000000;0.000000
0.001510;-0.001482;6.000741;-5.999259;-0.000011;0.176687;-0.176676;0.000012;0.202727;0.260118;0.000029;0.055922;4.157270;0.499815;1.000000;0.000000
0.001520;-0.001512;6.000755;-5.999245;-0.000011;0.177801;-0.177790;0.000012;0.204014;0.261758;0.000029;0.056648;4.156336;0.499811;1.000000;0.000000
0.001530;-0.001542;6.000771;-5.999229;-0.000012;0.178915;-0.178903;0.000013;0.205301;0.263397;0.000030;0.057380;4.155392;0.499807;1.000000;0.000000
0.001540;-0.001573;6.000786;-5.999214;-0.000012;0.180027;-0.180015;0.000013;0.206586;0.265035;0.000031;0.058115;4.154439;0.499803;1.000000;0.000000
0.001550;-0.001604;6.000803;-5.999197;-0.000012;0.181139;-0.181127;0.000013;0.207871;0.266672;0.000031;0.058856;4.153476;0.499799;1.000000;0.000000
0.001560;-0.001636;6.000818;-5.999182;-0.000013;0.182250;-0.182238;0.000014;0.209154;0.268308;0.000032;0.059601;4.152504;0.499795;1.000000;0.000000
0.001570;-0.001667;6.000834;-5.999166;-0.000013;0.183361;-0.183348;0.000014;0.210437;0.269942;0.000032;0.060350;4.151523;0.499792;1.000000;0.000000
0.001580;-0.001700;6.000850;-5.999150;-0.000013;0.184470;-0.184457;0.000014;0.211719;0.271576;0.000033;0.061104;4.150533;0.499788;1.000000;0.000000
0.001590;-0.001733;6.000866;-5.999134;-0.000014;0.185579;-0.185566;0.000015;0.213000;0.273208;0.000034;0.061862;4.149534;0.499783;1.000000;0.000000
0.001600;-0.001767;6.000883;-5.999117;-0.000014;0.186687;-0.186673;0.000015;0.214281;0.274839;0.000034;0.062625;4.148525;0.499779;1.000000;0.000000
0.001610;-0.001800;6.000900;-5.999100;-0.000014;0.187795;-0.187780;0.000016;0.215560;0.276469;0.000035;0.063393;4.147507;0.499775;1.000000;0.000000
0.001620;-0.001834;6.000917;-5.999083;-0.000015;0.188901;-0.188886;0.000016;0.216838;0.278098;0.000036;0.064165;4.146480;0.499771;1.000000;0.000000
0.001630;-0.001869;6.000935;-5.999065;-0.000015;0.190007;-0.189992;0.000016;0.218116;0.279725;0.000036;0.064941;4.145443;0.499766;1.000000;0.000000
0.001640;-0.001904;6.000952;-5.999048;-0.000015;0.191112;-0.191096;0.000017;0.219392;0.281352;0.000037;0.065722;4.144398;0.499762;1.000000;0.000000
0.001650;-0.001939;6.000970;-5.999030;-0.000016;0.192216;-0.192200;0.000017;0.220668;0.282977;0.000037;0.066508;4.143343;0.499758;1.000000;0.000000
