time;Va;Vb;Vc;ia;ib;ic;id;iq;Te;theta_r;omega_r;iq_ref;duty_a;duty_b;duty_c
0.000520;-0.000683;26.017673;-26.016979;-0.000002;0.280089;-0.280087;0.000005;0.317525;0.412357;0.000006;0.031246;5.279442;0.499991;0.716811;0.283189
0.000530;-0.000725;25.989544;-25.988819;-0.000002;0.285184;-0.285182;0.000006;0.323417;0.419859;0.000006;0.032412;5.279092;0.499991;0.716577;0.283423
0.000540;-0.000767;25.961243;-25.960476;-0.000002;0.290272;-0.290269;0.000006;0.329301;0.427349;0.000006;0.033598;5.278700;0.499990;0.716340;0.283660
0.000550;-0.000813;25.932758;-25.931953;-0.000002;0.295351;-0.295349;0.000006;0.335176;0.434827;0.000007;0.034806;5.278265;0.499990;0.716103;0.283897
0.000560;-0.000851;25.904099;-25.903244;-0.000003;0.300423;-0.300421;0.000007;0.341041;0.442294;0.000007;0.036034;5.277788;0.499989;0.715864;0.284136
0.000570;-0.000896;25.875256;-25.874367;-0.000003;0.305487;-0.305484;0.000007;0.346897;0.449749;0.000007;0.037283;5.277268;0.499989;0.715623;0.284377
0.000580;-0.000942;25.846241;-25.845303;-0.000003;0.310542;-0.310540;0.000008;0.352744;0.457192;0.000008;0.038552;5.276706;0.499988;0.715381;0.284619
0.000590;-0.000988;25.817059;-25.816063;-0.000003;0.315590;-0.315587;0.000008;0.358582;0.464623;0.000008;0.039842;5.276102;0.499988;0.715138;0.284862
0.000600;-0.001045;25.787689;-25.786652;-0.000003;0.320629;-0.320626;0.000009;0.364410;0.472042;0.000009;0.041153;5.275456;0.499987;0.714893;0.285107
0.000610;-0.001091;25.758152;-25.757057;-0.000003;0.325661;-0.325657;0.000010;0.370229;0.479449;0.000009;0.042484;5.274767;0.499986;0.714647;0.285353
0.000620;-0.001141;25.728436;-25.727287;-0.000004;0.330684;-0.330680;0.000010;0.376038;0.486844;0.000010;0.043835;5.274036;0.499986;0.714399;0.285601
0.000630;-0.001202;25.698544;-25.697346;-0.000004;0.335698;-0.335694;0.000011;0.381838;0.494227;0.000010;0.045208;5.273264;0.499985;0.714150;0.285850
0.000640;-0.001255;25.668484;-25.667229;-0.000004;0.340705;-0.340700;0.000012;0.387629;0.501597;0.000010;0.046600;5.272449;0.499984;0.713899;0.286101
0.000650;-0.001316;25.638245;-25.636936;-0.000004;0.345703;-0.345698;0.000012;0.393409;0.508955;0.000011;0.048013;5.271592;0.499984;0.713647;0.286353
0.000660;-0.001377;25.607838;-25.606472;-0.000005;0.350692;-0.350687;0.000013;0.399180;0.516301;0.000011;0.049447;5.270693;0.499983;0.713393;0.286607
0.000670;-0.001438;25.577259;-25.575832;-0.000005;0.355673;-0.355668;0.000014;0.404942;0.523634;0.000012;0.050901;5.269753;0.499982;0.713138;0.286862
0.000680;-0.001503;25.546509;-25.545013;-0.000005;0.360646;-0.360641;0.000015;0.410693;0.530955;0.000012;0.052375;5.268770;0.499981;0.712881;0.287119
0.000690;-0.001564;25.515583;-25.514019;-0.000006;0.365610;-0.365604;0.000015;0.416435;0.538263;0.000013;0.053869;5.267746;0.499980;0.712623;0.287377
0.000700;-0.001633;25.484486;-25.482864;-0.000006;0.370566;-0.370559;0.000016;0.422167;0.545558;0.000014;0.055384;5.266681;0.499980;0.712364;0.287636
0.000710;-0.001698;25.453228;-25.451527;-0.000006;0.375512;-0.375506;0.000017;0.427889;0.552841;0.000014;0.056919;5.265573;0.499979;0.712103;0.287897
0.000720;-0.001770;25.421799;-25.420025;-0.000007;0.380451;-0.380444;0.000018;0.433601;0.560111;0.000015;0.058474;5.264424;0.499978;0.711841;0.288159
0.000730;-0.001839;25.390202;-25.388348;-0.000007;0.385380;-0.385373;0.000019;0.439303;0.567368;0.000015;0.060049;5.263233;0.499977;0.711577;0.288423
0.000740;-0.001915;25.358429;-25.356506;-0.000007;0.390301;-0.390293;0.000020;0.444994;0.574612;0.000016;0.061645;5.262001;0.499976;0.711312;0.288688
0.000750;-0.001995;25.326488;-25.324501;-0.000008;0.395213;-0.395205;0.000021;0.450676;0.581843;0.000017;0.063260;5.260728;0.499975;0.711046;0.288954
0.000760;-0.002071;25.294388;-25.292316;-0.000008;0.400116;-0.400107;0.000022;0.456348;0.589062;0.000017;0.064896;5.259413;0.499974;0.710778;0.289222
0.000770;-0.002151;25.262127;-25.259960;-0.000009;0.405010;-0.405001;0.000024;0.462009;0.596267;0.000018;0.066551;5.258057;0.499973;0.710509;0.289491
0.000780;-0.002235;25.229675;-25.227451;-0.000009;0.409895;-0.409886;0.000025;0.467660;0.603459;0.000019;0.068227;5.256660;0.499972;0.710238;0.289762
0.000790;-0.002319;25.197083;-25.194759;-0.000010;0.414771;-0.414762;0.000026;0.473301;0.610637;0.000019;0.069922;5.255221;0.499971;0.709966;0.290034
0.000800;-0.002399;25.164314;-25.161907;-0.000010;0.419639;-0.419629;0.000027;0.478931;0.617803;0.000020;0.071637;5.253741;0.499970;0.709693;0.290307
0.000810;-0.002495;25.131390;-25.128891;-0.000010;0.424497;-0.424486;0.000029;0.484551;0.624955;0.000021;0.073372;5.252221;0.499969;0.709418;0.290582
0.000820;-0.002583;25.098293;-25.095707;-0.000011;0.429346;-0.429335;0.000030;0.490161;0.632094;0.000021;0.075127;5.250659;0.499968;0.709142;0.290858
0.000830;-0.002678;25.065029;-25.062351;-0.000012;0.434186;-0.434174;0.000032;0.495760;0.639219;0.000022;0.076902;5.249056;0.499967;0.708864;0.291136
0.000840;-0.002769;25.031612;-25.028839;-0.000012;0.439017;-0.439005;0.000033;0.501348;0.646330;0.000023;0.078696;5.247412;0.499965;0.708585;0.291415
0.000850;-0.002865;24.998028;-24.995155;-0.000013;0.443838;-0.443826;0.000035;0.506926;0.653428;0.000024;0.080511;5.245728;0.499964;0.708305;0.291695
0.000860;-0.002964;24.964283;-24.961315;-0.000013;0.448651;-0.448637;0.000036;0.512493;0.660513;0.000025;0.082344;5.244003;0.499963;0.708023;0.291977
0.000870;-0.003067;24.930370;-24.927303;-0.000014;0.453454;-0.453440;0.000038;0.518049;0.667584;0.000026;0.084198;5.242237;0.499962;0.707740;0.292260
0.000880;-0.003170;24.896317;-24.893139;-0.000014;0.458247;-0.458233;0.000040;0.523595;0.674641;0.000026;0.086071;5.240430;0.499960;0.707456;0.292544
0.000890;-0.003277;24.862080;-24.858807;-0.000015;0.463031;-0.463016;0.000041;0.529130;0.681684;0.000027;0.087963;5.238583;0.499959;0.707170;0.292830
0.000900;-0.003380;24.827698;-24.824310;-0.000016;0.467806;-0.467790;0.000043;0.534654;0.688713;0.000028;0.089876;5.236696;0.499958;0.706883;0.293117
0.000910;-0.003494;24.793140;-24.789658;-0.000016;0.472572;-0.472555;0.000045;0.540167;0.695728;0.000029;0.091807;5.234767;0.499956;0.706595;0.293405
0.000920;-0.003609;24.758446;-24.754841;-0.000017;0.477327;-0.477310;0.000047;0.545669;0.702729;0.000030;0.093758;5.232799;0.499955;0.706305;0.293695
0.000930;-0.003719;24.723583;-24.719868;-0.000018;0.482074;-0.482056;0.000049;0.551160;0.709717;0.000031;0.095729;5.230790;0.499954;0.706014;0.293986
0.000940;-0.003841;24.688564;-24.684738;-0.000019;0.486810;-0.486792;0.000051;0.556640;0.716690;0.000032;0.097718;5.228741;0.499952;0.705722;0.294278
0.000950;-0.003952;24.653393;-24.649429;-0.000019;0.491538;-0.491518;0.000053;0.562110;0.723648;0.000033;0.099727;5.226652;0.499951;0.705428;0.294572
0.000960;-0.004082;24.618053;-24.613987;-0.000020;0.496255;-0.496235;0.000055;0.567567;0.730593;0.000034;0.101756;5.224522;0.499949;0.705133;0.294867
0.000970;-0.004200;24.582577;-24.578369;-0.000021;0.500963;-0.500942;0.000058;0.573014;0.737523;0.000035;0.103803;5.222352;0.499947;0.704837;0.295163
0.000980;-0.004326;24.546936;-24.542599;-0.000022;0.505661;-0.505639;0.000060;0.578450;0.744439;0.000036;0.105870;5.220143;0.499946;0.704540;0.295460
0.000990;-0.004456;24.511131;-24.506676;-0.000023;0.510349;-0.510326;0.000062;0.583874;0.751341;0.000037;0.107956;5.217893;0.499944;0.704241;0.295759
0.001000;-0.004589;24.475182;-24.470600;-0.000024;0.515027;-0.515003;0.000065;0.589287;0.758228;0.000038;0.110061;5.215604;0.499943;0.703941;0.296059
0.001010;-0.004715;24.439083;-24.434357;-0.000025;0.519696;-0.519671;0.000067;0.594689;0.765100;0.000039;0.112185;5.213275;0.499941;0.703639;0.296361
0.001020;-0.004856;24.402817;-24.397968;-0.000026;0.524354;-0.524329;0.000070;0.600079;0.771958;0.000040;0.114329;5.210906;0.499939;0.703337;0.296663
0.001030;-0.004997;24.366405;-24.361423;-0.000027;0.529003;-0.528976;0.000072;0.605457;0.778801;0.000042;0.116491;5.208497;0.499938;0.703033;0.296967
0.001040;-0.005131;24.329853;-24.324718;-0.000028;0.533642;-0.533614;0.000075;0.610825;0.785630;0.000043;0.118672;5.206049;0.499936;0.702727;0.297273
0.001050;-0.005272;24.293140;-24.287861;-0.000029;0.538270;-0.538242;0.000078;0.616180;0.792444;0.000044;0.120872;5.203561;0.499934;0.702421;0.297579
0.001060;-0.005417;24.256279;-24.250851;-0.000030;0.542889;-0.542859;0.000081;0.621524;0.799242;0.000045;0.123091;5.201034;0.499932;0.702113;0.297887
0.001070;-0.005573;24.219257;-24.213696;-0.000031;0.547497;-0.547466;0.000084;0.626857;0.806027;0.000047;0.125329;5.198467;0.499930;0.701804;0.298196
0.001080;-0.005718;24.182110;-24.176376;-0.000032;0.552096;-0.552064;0.000087;0.632178;0.812796;0.000048;0.127585;5.195861;0.499928;0.701494;0.298506
0.001090;-0.005871;24.144794;-24.138912;-0.000033;0.556684;-0.556651;0.000090;0.637487;0.819550;0.000049;0.129861;5.193216;0.499927;0.701182;0.298818
0.001100;-0.006031;24.107327;-24.101307;-0.000034;0.561262;-0.561228;0.000093;0.642784;0.826289;0.000050;0.132155;5.190531;0.499925;0.700869;0.299131
0.001110;-0.006187;24.069729;-24.063545;-0.000035;0.565830;-0.565794;0.000097;0.648070;0.833013;0.000052;0.134467;5.187808;0.499923;0.700555;0.299445
0.001120;-0.006348;24.031975;-24.025627;-0.000037;0.570387;-0.570350;0.000100;0.653343;0.839721;0.000053;0.136799;5.185045;0.499921;0.700240;0.299760
0.001130;-0.006512;23.994076;-23.987568;-0.000038;0.574934;-0.574896;0.000103;0.658605;0.846415;0.000055;0.139148;5.182243;0.499919;0.699924;0.300076
0.001140;-0.006676;23.956028;-23.949352;-0.000039;0.579471;-0.579432;0.000107;0.663855;0.853093;0.000056;0.141517;5.179403;0.499917;0.699606;0.300394
0.001150;-0.006847;23.917843;-23.910995;-0.000041;0.583997;-0.583957;0.000111;0.669093;0.859756;0.000057;0.143904;5.176523;0.499914;0.699287;0.300713
0.001160;-0.007015;23.879501;-23.872486;-0.000042;0.588513;-0.588471;0.000114;0.674319;0.866404;0.000059;0.146309;5.173605;0.499912;0.698967;0.301033
0.001170;-0.007187;23.841026;-23.833828;-0.000043;0.593019;-0.592975;0.000118;0.679532;0.873036;0.000060;0.148733;5.170648;0.499910;0.698645;0.301355
0.001180;-0.007370;23.802402;-23.795036;-0.000045;0.597514;-0.597469;0.000122;0.684734;0.879652;0.000062;0.151175;5.167653;0.499908;0.698323;0.301677
0.001190;-0.007545;23.763630;-23.756084;-0.000046;0.601998;-0.601952;0.000126;0.689923;0.886254;0.000063;0.153635;5.164618;0.499906;0.697999;0.302001
0.001200;-0.007729;23.724720;-23.716995;-0.000048;0.606472;-0.606424;0.000130;0.695101;0.892839;0.000065;0.156114;5.161546;0.499903;0.697674;0.302326
0.001210;-0.007915;23.685673;-23.677761;-0.000049;0.610935;-0.610886;0.000134;0.700266;0.899409;0.000067;0.158611;5.158435;0.499901;0.697348;0.302652
0.001220;-0.008102;23.646481;-23.638386;-0.000051;0.615388;-0.615337;0.000139;0.705419;0.905963;0.000068;0.161126;5.155285;0.499899;0.697020;0.302980
0.001230;-0.008297;23.607143;-23.598866;-0.000052;0.619830;-0.619777;0.000143;0.710559;0.912502;0.000070;0.163660;5.152098;0.499896;0.696692;0.303308
0.001240;-0.008488;23.567677;-23.559196;-0.000054;0.624261;-0.624207;0.000147;0.715687;0.919024;0.000071;0.166211;5.148872;0.499894;0.696362;0.303638
0.001250;-0.008678;23.528065;-23.519386;-0.000056;0.628681;-0.628626;0.000152;0.720803;0.925531;0.000073;0.168780;5.145608;0.499892;0.696031;0.303969
